,0,1,2,3,4
0,0.0,345.4653176721011,301.7606667543005,285.29283201650895,313.9681512510465
1,1.0,23.751803050466467,48.81748320700962,21.735787182534807,18.375590811245708
2,2.0,43.634848458542855,43.763492128065415,48.88517157584701,55.58160728598221
3,3.0,18.338383142913564,19.992155324271668,28.05189995185871,21.388187053945117
4,4.0,92.2147690793814,96.6718911858796,113.19977331799424,88.8010677279819
5,5.0,22.998721192070402,38.373488115676096,29.84557958374498,27.903129132493643
6,6.0,8.19927253940486,13.183061232061235,32.64779105651047,10.556679319789417
7,7.0,14.597994700484115,14.230511680419898,15.359924242237419,15.321037080275927
8,8.0,100.46668878566445,78.02148006383467,86.83283957688765,76.0429826563083
9,9.0,0.0,,,
10,10.0,45.995898094389176,53.911210380134875,26.514532018560413,34.01960219246153
11,11.0,36.747789049138724,41.59487147874523,34.99285641384538,33.735999274644634
12,12.0,19.81869036553319,19.21065278245039,76.75443468128238,60.25559594017192
13,13.0,23.073338453037547,29.45844530860378,30.881619429761955,31.44155575939951
14,14.0,150.6303036314175,337.88755526062215,60.991802727907626,83.45782948486966
15,15.0,30.463092423455635,32.69888975644812,,287.3381283435945
16,16.0,325.4008516978932,441.0823052447241,26.61983066466398,33.20608480078027
17,17.0,,71.74027227901122,59.665735560705194,
18,18.0,571.0166372357289,474.10547349719553,,
19,19.0,23.87086470612621,25.576775179279903,206.91475125209,56.89756878227165
20,20.0,442.4617999832804,512.4451190127583,475.04225375975017,0.0
21,21.0,14.655799290048588,20.173504827612454,23.196160364812602,33.63486803640066
22,22.0,15.867506980549205,13.2664991614216,13.62350909274112,17.842447735007397
23,23.0,332.302787916597,60.95334564097024,,
24,24.0,13.136644494368742,18.85980667165779,17.802701205512772,22.05686955362194
25,25.0,0.0,,,
